,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
471,8/11/18 00:30,Clarksdale,MO,USA,Light,8-10 minutes,"Object with white & blue light seen ""dancing"" around in the W sky near Clarksdale, MO, by two people 12:30 AM.",8/17/18,
472,8/8/18 23:00,St. Peters,MO,USA,Fireball,2 minutes,Sitting in neighbor's drive way and all a sudden we saw a big reddish/orange fireball going E to SW seen from Laura Hill in St. Peters.,8/10/18,
473,8/8/18 16:00,Boonville,MO,USA,Unknown,sitting in the car,((HOAX??)) my friend and I was like what was that?? looklike an UFO.. not a airplane? ((anonymous report)),8/10/18,
474,8/1/18 02:00,Columbia,MO,USA,Cylinder,<1 minute,Hurling grey white cylinder object in the skies over Missouri. ((anonymous report)),9/13/18,
475,7/28/18 23:55,Lohman,MO,USA,Triangle,1 minute,"Orange, yellow and red spiky triangular-shaped object traveling southeast to northwest at approximately 1,500 feet.",8/10/18,
476,7/21/18 08:30,Maryland Heights,MO,USA,Cross,5 minutes,Craft vanishes from clear skies.,8/10/18,
477,7/20/18 22:30,Oates,MO,USA,Fireball,~1 minute,Seen a fireball like the sun in the southern sky then moments later two toned ship like one come from the north an both darted west,6/27/19,
478,7/18/18 20:45,Peculiar,MO,USA,Cylinder,1 minutes,Object was moving from NE to SW very fast and extremely high altitude with no lights or jet trails. It was a very large cylinder,7/19/18,
479,7/18/18 18:43,Grantwood village,MO,USA,Cigar,4 minutes,"I thought it was a plane due to alot passing but upon further watching, it came from the east and had what looked like short clouds beh",7/19/18,
480,7/16/18 20:01,Columbia,MO,USA,Other,15 seconds,"Missouri Investigators Group Report: Two adult witnesses observe, and photograph, approaching object.",7/19/18,
481,7/13/18 22:00,Van Buren,MO,USA,Light,5,My girlfriend and I were laying facing up in our tent camping at Watercress Campground. My girlfriend said she saw a falling star. I di,7/19/18,
482,7/8/18 22:00,Belton,MO,USA,Light,2 minutes,"Belton,mo 3min 10pm 7/8/18 light, East to West, reddish aura, went dark, no airplane. no collision lights.",7/13/18,
483,7/8/18 20:40,Blue Springs,MO,USA,Circle,5 seconds,"Bright green ball appeared out of nowhere,like shooting star for 3-4 seconds except fr glowing green color. 2 balls that appeared to &q",7/13/18,
484,7/6/18 19:00,Saint Louis,MO,USA,Triangle,20 minutes,"2 objs flying dark black colored with red or off yellow white lights on for few sec., disappeared then appeared. ((anonymous report))",7/13/18,
485,7/2/18 20:30,Clinton,MO,USA,Formation,2-3 minutes,"4 bright orbs hovering horiz. then 4 more appear vert. Remaining for 2 min. disappeared, then 4 more appear. ((anonymous report))",7/5/18,
486,7/2/18 08:00,Bennett Springs,MO,USA,Cigar,30 seconds,"Bright silver cigar shaped object moving across the sky from W to E Approx. 15 minutes later, 4 stealth bombers flew by.",7/5/18,
487,6/21/18 04:45,O'Fallon,MO,USA,Sphere,5 seconds,"A white (very bright sphere approached on the south side of highway at high speed, horizontal & parallel to highway.)",6/21/18,
488,6/19/18 11:15,Warrento,MO,USA,Cylinder,,"Witness caught a quick glimpse of a rather large blimp-like object, over the tree line to the west-northwest at an estimated dista",3/2/21,
