,Date / Time,City,State,Shape,Duration,Summary,Link to Event
93,2021-11-01 16:00:00,Eau Claire,WI,Light,13 seconds it vanish,I saw a glint reflecting off my windshield,https://nuforc.org/webreports/reports/165/S165860.html
94,2021-10-30 07:37:00,Janesville,WI,Other,2-3 minutes,Crescent like object that looks like a moon glowing was moving through the sky in a south to north direction.,https://nuforc.org/webreports/reports/165/S165090.html
95,2021-10-23 18:00:00,Plymouth,WI,Changing,1 minute,"Glowing craft in the sky changed shape and elevation, defying the laws of physics",https://nuforc.org/webreports/reports/165/S165051.html
96,2021-10-14 13:00:00,Manitowoc,WI,Cigar,3 minutes,Unknown object from a distance changed direction abruptly,https://nuforc.org/webreports/reports/164/S164958.html
97,2021-09-29 01:00:00,Wittenberg,WI,Oval,7 hours,Sighting of unexplained,https://nuforc.org/webreports/reports/164/S164856.html
98,2021-09-20 20:15:00,Richfield,WI,Rectangle,flashes,Flash of rectangular light in the eastern night sky in Wisconsin,https://nuforc.org/webreports/reports/164/S164780.html
99,2021-09-01 21:35:00,Eau Claire,WI,Rectangle,8 minutes,Strange lights seen near the Chippewa Valley Airport,https://nuforc.org/webreports/reports/164/S164588.html
100,2021-08-14 23:04:00,watertown,WI,Other,I saw it for about 15 sec,the sun was reflected off the moon showing the ufo.,https://nuforc.org/webreports/reports/170/S170715.html
101,2021-07-27 14:13:00,lacrose,WI,Changing,5 minuites,There where six figures with glowing eyes and there was as mall craft above,https://nuforc.org/webreports/reports/174/S174916.html
102,2021-07-19 22:00:00,Winter,WI,Triangle,1 hour,Triangular shaped brilliant light above roof,https://nuforc.org/webreports/reports/164/S164092.html
103,2021-07-10 21:20:00,Superior,WI,Light,10 seconds,Objected moved from west to east over Lake Superior and disappeared.,https://nuforc.org/webreports/reports/164/S164050.html
104,2021-07-08 23:00:00,Superior,WI,Circle,14 minutes,"On this date and time my children and I seen a green light in the southern sky at a 35 degree angle from our visual , than it stoped fo",https://nuforc.org/webreports/reports/164/S164065.html
105,2021-07-08 23:00:00,Superior,WI,Circle,14 minutes,((NUFORC Note: Witness provides no detailed information about sighting. PD)),https://nuforc.org/webreports/reports/164/S164020.html
