,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
139,10/25/17 20:27,Penticton (Canada),BC,Canada,Orb,1-2 minutes,"Pair of large satellites spaced an outheld hand's thumb width apart, travelling rapidly on polar orbit, and much brighter than ISS.",3/21/19,
140,10/15/17 18:10,Victoria (Canada),BC,Canada,Disk,20 minutes,"While my Mother and I watched the sun set in a clear sky over the Sooke Hills, a stationary disk appeared south of our line of sight.",10/19/17,
141,9/23/17 20:45,Coquitlam (Canada),BC,Canada,Unknown,60 seconds,"String of Blinking Red, Blue, Green and White Lights Seen In Vancouver BC Suburb",9/28/17,
142,9/16/17 14:00,Kamloops (Canada),BC,Canada,Oval,Quick,Quickly snapped photo and then proceeded to continue on. Checked the photos later in month and saw these. Sun shining off of object.,10/5/17,
143,9/15/17,Vancouver (Canada),BC,Canada,Triangle,13-15 seconds,"Craft hoovering in one spot for a couple hours. ((NUFORC Note: We suspect a star or a planet, possibly Venus. PD))",9/21/17,
144,8/10/17 03:10,Fernie (Canada),BC,Canada,Circle,15 minutes,"At ~3:10am, I saw almost like a flash of light on the other side of a tree. It was orange.",8/17/17,
145,7/30/17 03:00,Victoria (Canada),BC,Canada,Light,<2 minutes,"Approx 0300, observed a fast moving light moving from NNW sky toward SE. Appeared to disappear as I watched.",8/4/17,
146,7/27/17 15:00,Gibsons (Canada),BC,Canada,Disk,3-5 seconds,White crescent 'disc' seen mid-day in cloudless sky.,8/4/17,
147,7/5/17 23:00,Mission (Canada),BC,Canada,,2 minutes,"Two small explosions in night sky, with what appear to be a satillite coming from area, then makes a u-turn in the sky.",7/7/17,
148,7/5/17 01:36,Abbotsford (Canada),BC,Canada,Other,2.5 minutes,they looked just like a star ((NUFORC Note: Possible satellites?? PD)),7/14/17,
149,6/25/17 23:32,Courtenay (Canada),BC,Canada,Light,3 minutes,"Object looked like a star and was in the distance, on the horizon. It started to move slowly to the left. ((anonymous report))",7/7/17,
150,6/25/17 21:00,Maple Ridge (Canada),BC,Canada,Cigar,30 minutes,White cigar shaped slow moving and sometimes stationary object.,7/7/17,
151,6/25/17 19:00,Inside Passage (Canada),BC,Canada,Light,20 minutes,"Bright lights in the sky off the horizon slowly moving sideways, then dropping and fading.",12/21/17,
152,6/10/17 01:00,Nanaimo (Canada),BC,Canada,Light,>15 minutes,"3 blinking lights in sky, not moving. ((anonymous report))",6/15/17,
153,5/26/17 23:00,Sooke (Canada),BC,Canada,Circle,3 minutes,Slow moving circle of light.,6/9/17,
