,Date / Time,City,State,Country,Shape,Duration,Summary,Posted,Images
148,12/28/05 19:40,Wabowden (Canada),MB,Canada,Light,5 seconds,"Blue light seen near Thompson, Manitoba. zig zagged and diappeared behind horizon.",2/14/06,
149,11/21/05 21:04,Brandon (Canada),MB,Canada,Disk,5 to 10 seconds,White dot teleports in a triangular motion...unbelievable!,5/15/06,
150,11/21/05 12:01,Brandon (Canada),MB,Canada,Flash,2 minutes,a cool night in November 2005 a couple of my friends and I were having a few drinks in my backyard. Suddenly this flash of light comes,5/15/06,
151,11/2/05 16:10,Winnipeg (Canada),MB,Canada,Light,45sec to 1min.,"Observerd around ten, bright, rapidlly moving objects in a late afternoon sky.",11/8/05,
152,10/1/05 22:30,Portage La Prairie (Canada0,MB,Canada,Other,30 seconds,Six lights in a strange formation surrounded by two long rectagular objects,10/30/12,
153,9/24/05 22:00,Winnipeg (Canada),MB,Canada,Triangle,5 minutes,"Weird triangle shaped object with 3 oval shaped things on the back which got small to big, no sound, slow moving.",10/11/05,
154,7/28/05 19:08,Winnipeg (Canada),MB,Canada,Disk,48minutes,"Myself,a friend, and his daughter were bike riding in East Kildonan when we noticed a blinking light sitting under the clouds.The daugh",2/14/06,
155,7/15/05 23:30,Winnipeg (Canada),MB,Canada,Rectangle,30 seconds,Rectangular craft that flew silently and could turn 90 degrees while continuing on same heading and same speed.,10/10/11,
156,7/12/05 02:30,Winnipeg (Canada),MB,Canada,Disk,,sitting in a field. when all of a sudden.,7/13/05,
157,7/1/05 02:00,Portage La Prairie (Canada),MB,Canada,Light,~20-30 minutes,Face to face with the unknown.,5/2/14,
158,5/15/05 16:40,Winnipeg (Canada),MB,Canada,Changing,15 minutes,"05/15/05 Winnipeg,MB,Canada - 16:40 Bright Object with lights , descended and lifted mid air",5/24/05,
159,3/24/05 00:00,Minnedosa (Canada),MB,Canada,Cone,,there was 4 of them,7/5/05,
160,11/10/04 05:15,Hwy. 6 & 68 (Canada),MB,Canada,Other,continuous,"Almost perfect alignment of the moon & 2 planets. Aurora extraordinary in colour. ""PULSATING BALLS OF LIGHT""",12/3/04,
161,11/5/04 06:30,Winnipeg (Canada),MB,Canada,Light,10 seconds,green light travelled through clouds for 8 seconds then exploded.,12/3/04,
162,10/17/04 00:32,Libau (Canada),MB,Canada,Unknown,not ended varies,"My friends, ----- and ---- and I went out on an excursion looking for a meteor shower. Instead we came face to face with a UFO. We s",12/3/04,
163,10/10/04 03:50,Portage la Prairie (Canada),MB,Canada,Changing,20minutes,"Series of Green Blue Red White lights spherical or triangular formation SE of Portage la Prairie, Manitoba Canada",10/27/04,
164,9/26/04 23:30,Winnipeg (Canada),MB,Canada,Light,1 second,very brief streak of bright light moving at an incredible speed from south to north over winnipeg.,9/29/04,
165,9/18/04 04:30,Winnipeg (Canada),MB,Canada,Light,1-2 Hours,Manitoba UFO,9/29/04,
166,9/2/04 22:36,Gimli (Canada),MB,Canada,Fireball,1 minute,3 Green Very Bright Fire balls Slowly moving across the sky and coming down towards lake Winnipeg,9/9/04,
167,8/20/04 22:30,Stonewall (Canada),MB,Canada,Formation,30 seconds,3 boomerang shaped objects in formation.,9/1/04,
168,8/11/04 23:30,Winnipeg (Canada),MB,Canada,Light,5 seconds,Bright Light in night sky,8/24/04,
169,8/11/04 13:00,Riding Mountain (Canada),MB,Canada,Disk,two hours,An object was seen in the sky to the south of the south-east corner of the Riding Mountain National Park.,8/11/04,
170,8/8/04 23:30,Carberry (south of) (Canada),MB,Canada,Light,3-10 min.,Many moving constallations flash and disappear into the dark rift of milky way,9/9/04,
171,7/26/04 03:18,Winnipeg (Canada),MB,Canada,Light,30 seconds,3 Flying Lights In A Triangle Formation,8/11/04,
172,6/15/04 23:00,Winnipeg (Canada),MB,Canada,Disk,"late 90""s",Huge object with no sound above trees,2/24/07,
173,5/16/04 23:30,Winnipeg (Canada),MB,Canada,Formation,1 hour,"Observation of 7 events consisting of several lights flying very, very fast in formation.",6/4/04,
174,4/15/04 03:45,Canada,MB,Canada,Other,,"((HOAX??)) Airplane frozen in air, Black car, 2 individuals inside car.",8/12/08,
175,4/9/04 11:00,Riding Mountain Park (Manitoba) (Canada),MB,Canada,Triangle,5-10 secs,looking north over riding mtn park in manitoba canada we saw two small triangles like birds but now wings moving kinda white underneat,5/4/04,
176,3/20/04 04:15,Minnedosa (Canada),MB,Canada,Circle,1:00,very bright white light and changes in color which hovered in a straight line with smaller round lights that shot out from the large on,3/23/04,
177,2/15/04 23:00,York Landing (Canada),MB,Canada,Light,5 minutes,"Sighting - NE Thompson, Manitoba, Canada",1/19/05,
178,2/5/04 21:00,Split Lake (Canada),MB,Canada,Circle,2 minutes,The craft was not moving but it was in rotation emitting several different colours.,2/12/04,
